Price,Close,High,Low,Open,Volume,Daily_Change_%,MA_7,MA_30,High_Low_Diff
2021-03-16,225.6266632080078,235.97332763671875,223.6666717529297,234.4499969482422,96587100.0,-4.387377195940423,222.98999895368303,246.79511057535808,12.306655883789062
2021-03-17,233.9366607666016,234.57666015625,217.0033264160156,218.9566650390625,121117500.0,3.6830742610117317,229.5999973842076,244.89533284505208,17.573333740234403
2021-03-18,217.72000122070312,229.7433319091797,217.3333282470703,228.0966644287109,99674400.0,-6.93207276395118,228.62761579241072,242.65611063639324,12.410003662109375
2021-03-19,218.2899932861328,219.07666015625,208.2066650390625,215.5333404541016,128682000.0,0.26180050626212203,227.99952043805803,240.4881108601888,10.8699951171875
2021-03-22,223.3333282470703,233.2066650390625,222.9166717529297,228.19667053222656,118536600.0,2.3103830299388672,226.58999633789062,238.4633331298828,10.289993286132812
2021-03-23,220.72000122070312,225.93333435058597,219.1699981689453,225.2566680908203,91475700.0,-1.170146456365928,225.08666338239397,236.22711079915365,6.763336181640653
2021-03-24,210.08999633789065,222.67333984375,210.0366668701172,222.6366729736328,101385600.0,-4.816058727810213,221.38809204101562,233.79166666666666,12.636672973632812
2021-03-25,213.4633331298828,215.1666717529297,203.1666717529297,204.3333282470703,117674700.0,1.6056627401557888,219.65047345842635,231.96466623942058,12.0
2021-03-26,206.23666381835935,214.60667419433597,199.9633331298828,213.9566650390625,101558400.0,-3.385438241576766,215.6933310372489,229.8207768758138,14.643341064453153
2021-03-29,203.76333618164065,205.4933319091797,198.67333984375,205.2133331298828,85911000.0,-1.1992667021112458,213.69952174595423,227.54488779703777,6.8199920654296875
2021-03-30,211.8733367919922,212.55332946777344,197.0033264160156,200.5833282470703,118297200.0,3.98010788512122,212.78285653250558,225.76044311523438,15.550003051757841
2021-03-31,222.6433258056641,224.0,213.70333862304688,215.5399932861328,100011900.0,5.083220558444035,212.68428475516183,224.3135543823242,10.296661376953125
2021-04-01,220.5833282470703,230.80667114257807,219.80667114257807,229.4566650390625,105895200.0,-0.9252455923120073,212.66476004464286,222.91766560872395,11.0
2021-04-05,230.3500061035156,236.05332946777344,228.23333740234372,235.90333557128903,125528400.0,4.427659122771899,215.55904715401786,221.91488850911458,7.819992065429716
2021-04-06,230.5399932861328,232.18333435058597,227.1233367919922,230.1000061035156,84815400.0,0.08247761127986308,217.99857003348214,221.6606658935547,5.059997558593778
2021-04-07,223.6566619873047,230.4600067138672,222.6133270263672,229.0,78928200.0,-2.985742820893089,220.48714120047433,221.3509989420573,7.8466796875
2021-04-08,227.93333435058597,229.8500061035156,223.88333129882807,225.7933349609375,71772900.0,1.912159613436426,223.93999808175224,220.70411020914713,5.966674804687528
2021-04-09,225.67333984375,226.9900054931641,223.1433258056641,225.92333984375,64311300.0,-0.9915155733034919,225.9114270891462,220.64633280436198,3.8466796875
2021-04-12,233.9933319091797,234.93333435058597,227.3633270263672,228.5666656494141,87407100.0,3.686741230129442,227.53285653250558,220.9405548095703,7.570007324218778
2021-04-13,254.10667419433597,254.3333282470703,236.8866729736328,237.5666656494141,133958400.0,8.595690364784803,232.32190595354353,221.4282216389974,17.4466552734375
2021-04-14,244.07666015625,260.2633361816406,242.6766662597656,256.8999938964844,147052200.0,-3.947166704647509,234.28285653250558,221.93699900309244,17.58666992187503
2021-04-15,246.2833404541016,247.89666748046875,240.4366607666016,247.6999969482422,83546700.0,0.9040931223980753,236.5319061279297,222.88866577148437,7.460006713867159
2021-04-16,246.5933380126953,249.80332946777344,241.5333404541016,242.88333129882807,83938500.0,0.12587029151958085,239.80857413155692,224.20355478922525,8.269989013671847
2021-04-19,238.2100067138672,241.8000030517578,230.6000061035156,239.86666870117188,119058600.0,-3.3996584686308617,241.27667018345423,225.4999994913737,11.199996948242216
2021-04-20,239.663330078125,245.75,236.89666748046875,239.13999938964844,106827000.0,0.6101017267521991,243.2752402169364,227.23322143554688,8.85333251953125
2021-04-21,248.0399932861328,248.27999877929688,232.6666717529297,234.92333984375,93646500.0,3.4951793439894185,245.2819061279297,228.01699879964193,15.613327026367188
2021-04-22,239.89666748046875,251.2566680908203,239.3466644287109,247.1666717529297,106770900.0,-3.283069676699324,243.2519051688058,228.59066569010417,11.910003662109403
2021-04-23,243.13333129882807,245.7866668701172,238.48666381835935,239.93333435058597,85110000.0,1.3491908213451254,243.11714390345983,228.9217768351237,7.300003051757841
2021-04-26,246.0666656494141,249.76666259765625,244.20333862304688,247.0,93115500.0,1.2064715006025795,243.08619035993303,229.41588795979817,5.563323974609375
2021-04-27,234.913330078125,241.3333282470703,234.4499969482422,239.32000732421875,88311000.0,-4.532647907368292,241.41761779785156,229.38033243815104,6.883331298828125
2021-04-28,231.46665954589844,236.1666717529297,231.1999969482422,232.1366729736328,66813000.0,-1.4672094304228334,240.45428248814173,229.5749989827474,4.9666748046875
2021-04-29,225.6666717529297,234.0833282470703,222.8333282470703,233.1699981689453,86536200.0,-2.505755171974844,238.4547598702567,229.29933268229166,11.25
2021-04-30,236.47999572753903,238.4900054931641,222.04666137695312,222.52999877929688,122276100.0,4.791723957558203,236.80333164760046,229.92466583251954,16.443344116210966
2021-05-03,228.3000030517578,235.3333282470703,226.8333282470703,234.6000061035156,81129300.0,-3.4590632711300584,235.14666530064173,230.25833282470703,8.5
2021-05-04,224.5333404541016,227.8166656494141,219.23333740234372,226.31333923339844,89217900.0,-1.6498740899281938,232.4895237513951,230.29833323160807,8.58332824707037
2021-05-05,223.64666748046875,228.43333435058597,222.44667053222656,227.0200042724609,65705700.0,-0.39489590803736263,229.2866668701172,230.39588877360026,5.986663818359403
2021-05-06,221.17999267578125,227.0066680908203,216.6666717529297,226.9199981689453,83353800.0,-1.1029338520784915,227.32476152692522,230.76555531819662,10.339996337890625
2021-05-07,224.1233367919922,230.0,220.0733337402344,221.93333435058597,70407600.0,1.3307460953421169,226.27571541922433,231.12088877360026,9.926666259765597
2021-05-10,209.67999267578125,221.68333435058597,209.20333862304688,221.63333129882807,94177200.0,-6.444373139784076,223.99190412248885,231.23566640218098,12.479995727539091
2021-05-11,205.73333740234372,209.0333404541016,198.5333404541016,199.7466735839844,139511700.0,-1.8822278764288547,219.59952436174666,231.30133310953775,10.5
2021-05-12,196.6300048828125,206.80332946777344,195.58999633789065,200.8300018310547,101470800.0,-4.42482129268541,215.07523890904017,230.79322204589843,11.213333129882784
2021-05-13,190.56333923339844,202.15333557128903,186.5500030517578,200.51333618164065,132554700.0,-3.0853203980896415,210.22238159179688,229.72388916015626,15.603332519531222
2021-05-14,196.5800018310547,197.6233367919922,190.15333557128903,194.47000122070312,100112700.0,3.157303299711356,206.35571507045202,228.92377827962238,7.470001220703153
2021-05-17,192.27667236328125,196.57666015625,187.0666656494141,191.8500061035156,97171200.0,-2.189098294684022,202.22666931152344,227.65466715494793,9.509994506835909
2021-05-18,192.6233367919922,198.75,187.7933349609375,189.3333282470703,110491800.0,0.18029458511532592,197.72666931152344,226.39077860514323,10.9566650390625
2021-05-19,187.82000732421875,188.73666381835935,182.32666015625,184.18333435058597,118735200.0,-2.493638386588848,194.60381426130022,225.19622344970702,6.410003662109347
2021-05-20,195.5933380126953,196.2833404541016,190.35667419433597,191.6666717529297,92463300.0,4.138712802336375,193.15524291992188,224.11822357177735,5.926666259765625
2021-05-21,193.6266632080078,198.8933258056641,193.3333282470703,198.70333862304688,78091800.0,-1.0054917128925145,192.72619410923548,223.0500010172526,5.559997558593778
2021-05-24,202.14666748046875,204.82666015625,191.21665954589844,193.86666870117188,103674300.0,4.40022264046771,194.3809552873884,221.9884455362956,13.610000610351562
2021-05-25,201.56333923339844,204.663330078125,198.57000732421875,202.4366607666016,84017700.0,-0.2885668382965889,195.09286063058036,220.23700103759765,6.09332275390625
2021-05-26,206.3766632080078,208.72332763671875,200.5,202.5200042724609,85917900.0,2.3879957500782645,197.10714503696985,218.98033447265624,8.22332763671875
2021-05-27,210.2833404541016,210.3766632080078,205.40333557128903,206.7466735839844,79111800.0,1.8929840154243704,199.63000270298548,217.78033447265625,4.973327636718778
2021-05-28,208.4066619873047,211.8633270263672,207.4600067138672,209.5,68211000.0,-0.8924522802159496,202.57095336914062,216.5074452718099,4.4033203125
2021-06-01,207.96665954589844,211.26666259765625,206.8500061035156,209.26666259765625,54254700.0,-0.2111268599623961,204.33857073102678,215.49933369954428,4.416656494140653
2021-06-02,201.7066650390625,207.7866668701172,199.7133331298828,206.7100067138672,69908400.0,-3.0100952337768105,205.49285670689173,214.2341115315755,8.073333740234375
2021-06-03,190.94667053222656,201.51666259765625,190.4066619873047,200.6000061035156,90335700.0,-5.334476431283097,203.89285714285714,212.33100077311198,11.110000610351562
2021-06-04,199.68333435058597,200.20333862304688,192.3999938964844,193.23666381835935,72110700.0,4.575447057551552,203.62428501674108,210.9905563354492,7.803344726562472
2021-06-07,201.7100067138672,203.3333282470703,194.2933349609375,197.27667236328125,67631100.0,1.0149431698305733,202.9576198032924,209.60977884928386,9.039993286132812
2021-06-08,201.19667053222656,207.69667053222656,198.5,207.6699981689453,78160200.0,-0.2544921741878703,201.6595241001674,208.1141123453776,9.196670532226562
2021-06-09,199.5933380126953,203.92999267578125,199.2100067138672,200.72332763671875,49753800.0,-0.7968981371759054,200.40047781808036,206.93677927652996,4.7199859619140625
2021-06-10,203.3733367919922,205.52999877929688,200.1666717529297,201.2933349609375,71758800.0,1.8938501740255687,199.7442888532366,206.00033518473307,5.3633270263671875
2021-06-11,203.29666137695312,204.1866607666016,200.5066680908203,203.41000366210935,48615900.0,-0.03770180312155924,199.971431187221,205.25466817220052,3.6799926757812784
2021-06-14,205.89666748046875,208.4966735839844,203.05999755859372,204.07666015625,61272000.0,1.2789221849023313,202.10714503696985,204.23522389729817,5.436676025390682
2021-06-15,199.7866668701172,205.5966644287109,199.41000366210935,205.56333923339844,53292300.0,-2.967508257962048,202.12190682547433,203.28477935791017,6.1866607666015625
2021-06-16,201.6233367919922,202.8333282470703,197.8333282470703,199.17999267578125,66432300.0,0.9193155632698069,202.1095254080636,202.52111256917317,5.0
2021-06-17,205.5333404541016,207.1566619873047,200.44667053222656,200.6300048828125,68104200.0,1.9392614586788648,202.72904968261722,201.9173350016276,6.709991455078125
2021-06-18,207.7700042724609,209.4499969482422,203.93333435058597,204.4566650390625,73682700.0,1.0882243306208572,203.8971448625837,201.4703353881836,5.516662597656222
2021-06-21,206.94332885742188,210.4633331298828,202.9600067138672,208.16000366210935,74438100.0,-0.39788005873790944,204.40714372907365,200.89766845703124,7.503326416015625
2021-06-22,207.90333557128903,209.52333068847656,205.1666717529297,206.0833282470703,57476700.0,0.4638983624973836,205.0652400425502,200.83844655354818,4.356658935546875
2021-06-23,218.85667419433597,219.0666656494141,210.01333618164065,210.6666717529297,93297600.0,5.2684766182075515,206.91666957310267,201.27589111328126,9.053329467773438
2021-06-24,226.60667419433597,232.5399932861328,222.5366668701172,224.9966735839844,137947200.0,3.5411302984154513,210.74809919084825,202.27511342366537,10.003326416015625
2021-06-25,223.9566650390625,231.2700042724609,222.8999938964844,229.8600006103516,97490100.0,-1.1694312026312326,213.9385746547154,203.38822428385416,8.370010375976506
2021-06-28,229.5733337402344,231.5666656494141,223.44000244140625,223.8800048828125,64884600.0,2.5079265670402195,217.37285940987724,204.48800201416014,8.126663208007841
2021-06-29,226.9199981689453,229.1699981689453,225.29666137695312,228.21665954589844,52143900.0,-1.1557681931349095,220.10857282366072,205.6427795410156,3.8733367919921875
2021-06-30,226.5666656494141,230.9366607666016,226.04666137695312,226.58999633789065,56774700.0,-0.15570796861551495,222.91190665108817,206.77422383626302,4.889999389648466
2021-07-01,225.97332763671875,229.3300018310547,224.26666259765625,227.97332763671875,55903500.0,-0.26188230779432553,225.49333408900674,208.046001180013,5.0633392333984375
2021-07-02,226.3000030517578,233.3333282470703,224.4199981689453,226.32666015625,81163500.0,0.14456370513082906,226.5566667829241,209.0695566813151,8.913330078125
2021-07-06,219.8600006103516,228.0,217.13333129882807,227.23666381835935,69853500.0,-2.8457809785947363,225.59285627092635,209.94400126139323,10.866668701171932
2021-07-07,214.88333129882807,221.8999938964844,212.77333068847656,221.42333984375,56376000.0,-2.2635628571399224,224.29666573660714,210.3685567220052,9.126663208007841
2021-07-08,217.60333251953125,218.1433258056641,206.82000732421875,209.4566650390625,68319900.0,1.2658037290573354,222.586665562221,210.9032231648763,11.323318481445341
2021-07-09,218.98333740234372,219.6366729736328,214.89666748046875,217.72666931152344,54421500.0,0.6341837079579582,221.4528568812779,211.32344563802084,4.7400054931640625
2021-07-12,228.5666656494141,229.0800018310547,220.72000122070312,220.73333740234372,77781000.0,4.3762819403298625,221.7385711669922,211.93288981119792,8.360000610351562
2021-07-13,222.8466644287109,231.0933380126953,222.1000061035156,228.77333068847656,62898300.0,-2.5025526817094024,221.29190499441964,212.41422322591146,8.993331909179716
2021-07-14,217.7933349609375,226.20333862304688,217.6133270263672,223.5833282470703,64923600.0,-2.267626253562338,220.07666669573103,212.7417790730794,8.590011596679688
2021-07-15,216.86666870117188,222.04666137695312,212.6266632080078,219.4633331298828,60628800.0,-0.4254796226577984,219.6490478515625,213.2471125284831,9.419998168945312
2021-07-16,214.7400054931641,218.8999938964844,214.0666656494141,218.22666931152344,49113000.0,-0.9806316575730611,219.62857273646765,214.04022369384765,4.8333282470703125
2021-07-19,215.4066619873047,215.73333740234372,207.0966644287109,209.9633331298828,63891300.0,0.3104482057777691,219.31476266043526,214.5643346150716,8.636672973632812
2021-07-20,220.1666717529297,220.79666137695312,213.5,217.3300018310547,46461300.0,2.209778342837665,219.4838104248047,215.17955678304037,7.296661376953125
2021-07-21,218.42999267578125,221.6199951171875,216.76333618164065,219.8699951171875,41859900.0,-0.7888019850240235,218.03571428571428,215.75400085449218,4.856658935546847
2021-07-22,216.4199981689453,220.72332763671875,214.86666870117188,218.81333923339844,45317100.0,-0.9202007847976312,217.11761910574776,216.31488952636718,5.856658935546875
2021-07-23,214.4600067138672,216.26666259765625,212.43333435058597,215.45333862304688,43814700.0,-0.9056424875986235,216.6414293561663,216.6844451904297,3.833328247070284
2021-07-26,219.2066650390625,222.73333740234372,215.70333862304688,216.9900054931641,76009800.0,2.2133069927244398,216.97571454729353,217.21477864583332,7.029998779296847
2021-07-27,214.9266662597656,222.1666717529297,209.0800018310547,221.13333129882807,98439900.0,-1.9524948196872671,217.00238037109375,217.51577860514323,13.086669921875
2021-07-28,215.66000366210935,218.3233337402344,213.13333129882807,215.6666717529297,48019800.0,0.34120354402995545,217.03857203892298,218.04488983154297,5.190002441406335
2021-07-29,225.7833404541016,227.89666748046875,216.26666259765625,216.5966644287109,91183800.0,4.694118807423009,217.84095328194755,218.8502232869466,11.6300048828125
2021-07-30,229.0666656494141,232.50999450683597,223.0,223.9199981689453,88969200.0,1.4541928508582602,219.3604779924665,219.6346674601237,9.509994506835966
2021-08-02,236.55667114257807,242.31333923339844,232.8000030517578,233.3333282470703,100847400.0,3.2697928666004294,222.23714556012834,220.59422302246094,9.513336181640625
2021-08-03,236.5800018310547,240.88333129882807,233.6699981689453,239.6666717529297,64860900.0,0.009862621233192037,225.3971448625837,221.58211212158204,7.213333129882756
2021-08-04,236.97332763671875,241.63333129882807,236.30999755859372,237.0,51007800.0,0.1662548831768751,227.93523951939173,222.55111185709634,5.323333740234347
2021-08-05,238.2100067138672,240.3166656494141,237.1366729736328,238.6666717529297,38758800.0,0.5218642492307302,231.26143101283483,223.19622294108072,3.1799926757812784
2021-08-06,233.0333404541016,238.77667236328125,232.5433349609375,237.3000030517578,46869000.0,-2.1731523084098203,233.7433362688337,223.4104451497396,6.23333740234375
2021-08-09,237.9199981689453,239.6766662597656,235.0433349609375,236.72332763671875,44145900.0,2.096977928274679,235.4771445138114,223.87588958740236,4.633331298828097
2021-08-10,236.663330078125,238.8633270263672,233.9600067138672,237.9966735839844,40296900.0,-0.5281893495678203,236.5623822893415,224.11222279866536,4.9033203125
2021-08-11,235.94000244140625,238.3933258056641,234.73666381835935,237.57000732421875,29401800.0,-0.3056357047287239,236.47428676060267,224.4128896077474,3.6566619873047443
2021-08-12,240.75,240.93333435058597,233.13333129882807,235.44667053222656,52377300.0,2.0386528392057013,237.07000078473772,224.8856674194336,7.800003051757898
2021-08-13,239.05667114257807,243.3000030517578,238.1133270263672,241.23666381835935,50194500.0,-0.7033557040174165,237.36762128557476,225.3217788696289,5.186676025390625
2021-08-16,228.72332763671875,236.5,225.46665954589844,235.02333068847656,68032200.0,-4.322549735370618,236.01238141741072,225.40255635579427,11.033340454101562
2021-08-17,221.90333557128903,224.8600006103516,216.27999877929688,224.22000122070312,71163900.0,-2.981764971635037,234.42238071986603,225.47066752115884,8.580001831054716
2021-08-18,229.663330078125,231.92333984375,223.11666870117188,223.25,61048200.0,3.497015710402862,233.2428567068917,225.9633341471354,8.806671142578125
2021-08-19,224.4900054931641,228.8500061035156,222.52999877929688,226.07000732421875,42940500.0,-2.2525688289902868,231.50381033761158,226.19288991292316,6.320007324218722
2021-08-20,226.7533264160156,230.7100067138672,224.5666656494141,227.61666870117188,44525700.0,1.0082056516856452,230.19142804827007,226.45188954671224,6.143341064453097
2021-08-23,235.43333435058597,237.3766632080078,226.9166717529297,228.47999572753903,60794700.0,3.827951753459824,229.43190438406805,226.68077850341797,10.459991455078125
2021-08-24,236.163330078125,238.4066619873047,234.2133331298828,236.8933258056641,39249300.0,0.31006472789956163,229.01856994628906,227.12466735839843,4.193328857421875
2021-08-25,237.0666656494141,238.9900054931641,234.6666717529297,235.6766662597656,37936800.0,0.38250458739308435,230.2104753766741,227.767111714681,4.323333740234403
2021-08-26,233.72000122070312,238.46665954589844,232.5399932861328,236.10333251953125,39642900.0,-1.411697599720818,231.89857046944755,228.32888946533203,5.926666259765625
2021-08-27,237.30667114257807,238.3333282470703,234.0333404541016,235.0,41501400.0,1.534601190801821,232.99047633579798,229.08111165364582,4.299987792968722
2021-08-30,243.6366729736328,243.6666717529297,237.57666015625,238.2400054931641,55812600.0,2.6674352644943333,235.72571454729353,230.02211201985676,6.0900115966796875
2021-08-31,245.2400054931641,246.79666137695312,242.14666748046875,244.3333282470703,62566200.0,0.6580834075438302,238.36666870117188,230.8578898111979,4.649993896484375
2021-09-01,244.69667053222656,247.3300018310547,243.7566680908203,244.69332885742188,39612900.0,-0.22155233598405433,239.69000244140625,231.7334457397461,3.573333740234375
2021-09-02,244.1300048828125,246.9900054931641,243.51333618164065,244.8333282470703,38331900.0,-0.2315788147756681,240.8280988420759,232.65711263020833,3.4766693115234375
2021-09-03,244.52333068847656,244.6666717529297,241.3999938964844,244.0833282470703,45738300.0,0.16111325842673718,241.8933367047991,233.659223429362,3.266677856445284
2021-09-07,250.97332763671875,253.3999938964844,246.4199981689453,246.6666717529297,60119400.0,2.637783858939624,244.35809762137276,234.71811218261718,6.979995727539091
2021-09-08,251.2899932861328,254.8166656494141,246.92333984375,253.8600006103516,56379000.0,0.12617502122473923,246.35571507045202,235.9302230834961,7.893325805664091
2021-09-09,251.6199951171875,254.0333404541016,250.5433349609375,251.1366729736328,42233100.0,0.1313231087076927,247.4961896623884,237.12888946533204,3.490005493164091
2021-09-10,245.42333984375,254.20333862304688,244.83999633789065,253.1999969482422,45552600.0,-2.4627038366134335,247.52238028390067,237.78355611165364,9.363342285156222
2021-09-13,247.6666717529297,248.25999450683597,236.2833404541016,246.73666381835935,68857500.0,0.914066245943812,247.94666617257255,238.40355631510417,11.976654052734375
2021-09-14,248.163330078125,251.4900054931641,245.46665954589844,247.52333068847656,55574700.0,0.20053498586631857,248.5228554861886,238.79044494628906,6.023345947265653
2021-09-15,251.94332885742188,252.2866668701172,246.1199951171875,248.3333282470703,46073100.0,1.5231899000174076,249.58285522460938,239.30255584716798,6.1666717529296875
2021-09-16,252.3300018310547,252.97000122070312,249.20333862304688,250.94332885742188,41770200.0,0.15347617076681974,249.77666582380022,239.81444498697917,3.76666259765625
2021-09-17,253.163330078125,253.67999267578125,250.0,252.38333129882807,84612600.0,0.33025333532406,250.0442853655134,240.3128890991211,3.67999267578125
2021-09-20,243.38999938964844,247.3333282470703,239.5399932861328,244.85333251953125,74273100.0,-3.860484330594227,248.86857169015067,240.65811106363932,7.7933349609375
2021-09-21,246.4600067138672,248.2466735839844,243.47999572753903,244.92999267578125,48992100.0,1.2613531089680885,249.01666695731026,240.94277801513672,4.766677856445369
2021-09-22,250.64666748046875,251.22332763671875,246.3733367919922,247.8433380126953,45378900.0,1.69871810945057,249.44238063267298,241.4088892618815,4.8499908447265625
2021-09-23,251.2133331298828,252.73333740234372,249.30667114257807,251.6666717529297,35842500.0,0.22608146164888598,249.87809535435267,241.91800028483073,3.4266662597656534
2021-09-24,258.1300048828125,258.26666259765625,248.1866607666016,248.6300048828125,64119000.0,2.7533059916662994,250.76190621512276,242.4973337809245,10.080001831054659
2021-09-27,263.78668212890625,266.3333435058594,256.4366760253906,257.7066650390625,84212100.0,2.191406322043732,252.39857482910156,243.32166748046876,9.89666748046875
2021-09-28,259.1866760253906,265.2133178710937,255.3933258056641,262.3999938964844,76144200.0,-1.7438356123178789,253.25905282156808,244.3371124267578,9.819992065429602
2021-09-29,260.4366760253906,264.5,256.8933410644531,259.9333190917969,62828700.0,0.4822778775393388,255.69429234095983,245.6215571085612,7.606658935546875
2021-09-30,258.49334716796875,263.0433349609375,258.3333435058594,260.3333435058594,53868000.0,-0.7461809477373404,257.41334097726,246.58255767822266,4.709991455078125
2021-10-01,258.4066772460937,260.260009765625,254.52999877929688,259.4666748046875,51094200.0,-0.033528879108346565,258.52191380092074,247.7131134033203,5.730010986328125
2021-10-04,260.510009765625,268.989990234375,258.7066650390625,265.5,91449900.0,0.8139621398127517,259.85001046316967,248.8383361816406,10.2833251953125
2021-10-05,260.1966552734375,265.7699890136719,258.0666809082031,261.6000061035156,55297800.0,-0.1202850103416031,260.14524623325894,249.66378021240234,7.70330810546875
2021-10-06,260.9166564941406,262.2200012207031,257.739990234375,258.7333374023437,43898400.0,0.27671424905384434,259.73524257114957,250.4888910929362,4.480010986328125
2021-10-07,264.53668212890625,268.3333435058594,261.1266784667969,261.82000732421875,57587400.0,1.3874260399496352,260.49952915736606,251.40455830891926,7.2066650390625
2021-10-08,261.8299865722656,265.4599914550781,260.3033447265625,265.4033203125,50215800.0,-1.0231834522373306,260.69857352120533,252.34155782063803,5.156646728515625
2021-10-11,263.9800109863281,267.0799865722656,261.8333435058594,262.54998779296875,42600900.0,0.8211528565575943,261.48238263811385,253.230669148763,5.24664306640625
2021-10-12,268.5733337402344,270.7733459472656,265.5233459472656,266.9766540527344,66060000.0,1.7400267303360861,262.9347621372768,254.0618911743164,5.25
2021-10-13,270.3599853515625,271.8033447265625,268.59332275390625,270.1566772460937,42360300.0,0.6652379022320076,264.34190150669644,254.89922383626302,3.21002197265625
2021-10-14,272.7733459472656,273.4166564941406,271.1166687011719,271.8299865722656,36741600.0,0.8926471099504285,266.1385716029576,255.83511301676432,2.29998779296875
2021-10-15,281.010009765625,281.07000732421875,274.1166687011719,274.5799865722656,56773800.0,3.0195999501915205,269.00905064174106,257.06444651285807,6.953338623046875
2021-10-18,290.03668212890625,291.7533264160156,283.8233337402344,283.92999267578125,72621600.0,3.212224493643445,272.6519077845982,258.58155822753906,7.92999267578125
2021-10-19,288.0899963378906,292.6499938964844,287.5033264160156,292.510009765625,52143300.0,-0.6711860640270406,276.40333775111606,259.81878051757815,5.14666748046875
2021-10-20,288.6000061035156,289.8299865722656,285.7933349609375,288.45001220703125,42096300.0,0.1770314041126264,279.9204799107143,261.0624476114909,4.036651611328125
2021-10-21,298.0,300.0,285.1666564941406,285.3333435058594,94444500.0,3.257101073349511,284.1242893763951,262.6084477742513,14.833343505859375
2021-10-22,303.2266540527344,303.3333435058594,296.9866638183594,298.5,68642400.0,1.7539107559511269,288.8195277622768,264.5352249145508,6.3466796875
2021-10-25,341.6199951171875,348.3399963378906,314.7333374023437,316.84332275390625,188556300.0,12.661598362581984,298.6547633579799,267.66700236002606,33.60665893554693
2021-10-26,339.4766540527344,364.9800109863281,333.8133239746094,341.5633239746094,187245000.0,-0.6274050392506725,307.00714111328125,270.7107798258464,31.16668701171875
2021-10-27,345.9533386230469,356.9599914550781,343.59332275390625,346.5533447265625,115579500.0,1.9078438805710585,314.99523489815846,273.8444468180339,13.366668701171875
2021-10-28,359.0133361816406,360.3333435058594,351.3999938964844,356.10333251953125,81639600.0,3.775074872979922,325.1271405901228,277.40055796305336,8.933349609375
2021-10-29,371.3333435058594,371.7366638183594,357.7366638183594,360.6199951171875,89755200.0,3.431629436179362,336.9461887904576,281.33955841064454,14.0
2021-11-01,402.86334228515625,403.25,372.88665771484375,381.6666564941406,168146100.0,8.49102277797451,351.9266662597656,286.65533650716145,30.36334228515625
2021-11-02,390.6666564941406,402.86334228515625,382.0,386.4533386230469,128213400.0,-3.027499529203259,364.41809517996654,291.4622248331706,20.86334228515625
2021-11-03,404.6199951171875,405.1300048828125,384.2066650390625,392.4433288574219,103885500.0,3.5716738019734517,373.41809517996654,296.5946690877279,20.92333984375
2021-11-04,409.9700012207031,414.4966735839844,405.6666564941406,411.4700012207031,76192200.0,1.3222297879683653,383.4885733468192,301.8865580240885,8.83001708984375
2021-11-05,407.36334228515625,413.2900085449219,402.6666564941406,409.3333435058594,64886400.0,-0.6358169933862068,392.2614310128348,306.8610026041667,10.62335205078125
2021-11-08,387.6466674804688,399.0,377.6666564941406,383.2633361816406,100337100.0,-4.8400709533863,396.3519069126674,310.9896687825521,21.333343505859375
2021-11-09,341.1666564941406,391.5,337.17333984375,391.2000122070313,177317400.0,-11.990303254359858,392.0423801967076,313.7223347981771,54.32666015625
2021-11-10,355.9833374023437,359.3666687011719,329.10333251953125,336.8033447265625,128408100.0,4.342945192962477,385.3452366420201,316.9072235107422,30.263336181640625
2021-11-11,354.5033264160156,368.3233337402344,351.5599975585937,367.5899963378906,67189800.0,-0.41575288246014086,380.1790466308594,320.10755615234376,16.763336181640682
2021-11-12,344.47332763671875,351.5,339.7333374023437,349.1666564941406,76719300.0,-2.829310201599211,371.58666556222096,322.9764444986979,11.766662597656307
2021-11-15,337.7966613769531,343.99334716796875,326.20001220703125,339.2099914550781,104326800.0,-1.938224449936754,361.2761884416853,325.55266621907555,17.7933349609375
2021-11-16,351.57666015625,352.3999938964844,334.0599975585937,334.4366760253906,79627200.0,4.079376842602822,353.3066624232701,328.5986663818359,18.339996337890682
2021-11-17,363.0033264160156,373.21331787109375,351.8333435058594,354.5033264160156,94336200.0,3.2501208284666294,349.7861851283482,332.0015553792318,21.379974365234375
2021-11-18,365.4599914550781,370.6666564941406,358.3399963378906,368.8500061035156,62696700.0,0.6767610267700563,353.2566615513393,335.36566569010415,12.32666015625
2021-11-19,379.0199890136719,379.5733337402344,364.23333740234375,366.2900085449219,64926900.0,3.7103918009204317,356.54761178152904,339.2719991048177,15.339996337890625
2021-11-22,385.6233215332031,400.6499938964844,377.4766540527344,387.4433288574219,99217500.0,1.7422122080461122,360.99332536969865,343.3267761230469,23.17333984375
2021-11-23,369.6766662597656,393.5,354.2333374023437,389.1700134277344,108515100.0,-4.135293272729212,364.5938023158482,346.69688720703124,39.26666259765631
2021-11-24,372.0,377.5899963378906,354.0,360.1300048828125,67680600.0,0.6284772484400847,369.47999354771207,350.0848876953125,23.589996337890625
2021-11-26,360.6400146484375,369.5933227539063,360.3333435058594,366.489990234375,35042700.0,-3.0537595031082,370.7747584751674,353.01377665201824,9.259979248046932
2021-11-29,378.9966735839844,380.8900146484375,366.7300109863281,366.9966735839844,58393500.0,5.090022790022752,373.0595223563058,356.2799987792969,14.160003662109375
2021-11-30,381.586669921875,389.3333435058594,372.6666564941406,381.4566650390625,81276000.0,0.6833823403773698,375.3633335658482,359.3316650390625,16.66668701171875
